date,product,category,region,units_sold,sales,cost,promo_flag
2021-10-06,Shampoo,Personal Care,West,9,210.14,127.34,0
2021-10-06,Lotion,Health,North,5,87.11,63.97,0
2021-10-06,Conditioner,Beauty,South,14,96.45,73.5,0
2021-10-06,Toothpaste,Personal Care,North,2,44.17,32.76,1
2021-10-06,Serum,Beauty,South,6,128.78,76.12,0
2021-10-06,Shampoo,Health,East,9,219.04,130.54,1
2021-10-06,Soap,Health,East,10,110.81,66.58,0
2021-10-06,Lotion,Health,North,6,148.5,117.32,0
2021-10-06,Toothpaste,Beauty,East,7,262.01,193.51,0
2021-10-06,Shampoo,Health,East,13,504.38,323.48,0
2021-10-06,Lotion,Health,North,6,227.22,170.46,0
2021-10-06,Serum,Health,West,14,362.92,274.32,0
2021-10-06,Facewash,Personal Care,West,7,249.86,142.97,0
2021-10-06,Lotion,Health,North,2,65.96,38.55,1
2021-10-06,Lotion,Personal Care,East,8,114.4,85.0,0
2021-10-06,Serum,Personal Care,West,12,327.0,236.29,1
2021-10-06,Serum,Beauty,North,5,87.6,59.98,1
2021-10-06,Facewash,Beauty,East,6,102.48,58.27,0
2021-10-06,Facewash,Personal Care,West,5,68.48,47.5,0
2021-10-06,Toothpaste,Beauty,East,2,38.09,25.37,0
2021-10-06,Conditioner,Beauty,East,13,451.34,273.28,0
2021-10-06,Conditioner,Beauty,East,10,313.32,214.29,0
2021-10-06,Shampoo,Personal Care,South,10,218.84,173.4,0
2021-10-06,Conditioner,Health,South,14,548.71,423.55,1
2021-10-06,Lotion,Beauty,South,12,148.05,83.67,0
2021-10-06,Soap,Personal Care,North,8,113.17,90.34,0
2021-10-06,Conditioner,Beauty,West,12,356.98,264.91,0
2021-10-06,Soap,Health,East,9,180.71,101.22,1
2021-10-06,Serum,Beauty,West,9,319.0,233.75,0
2021-10-06,Shampoo,Beauty,West,1,35.35,27.19,0
2021-10-06,Conditioner,Health,East,14,299.29,219.71,1
2021-10-06,Soap,Health,North,13,165.37,103.41,0
2021-10-06,Soap,Personal Care,East,9,112.6,63.97,0
2021-10-06,Lotion,Personal Care,South,7,165.05,112.72,1
2021-10-06,Toothpaste,Beauty,North,12,344.52,274.7,0
2021-10-06,Conditioner,Health,East,10,56.95,41.59,1
2021-10-06,Toothpaste,Personal Care,South,7,58.92,33.64,0
2021-10-06,Lotion,Beauty,South,7,140.42,108.67,0
2021-10-06,Shampoo,Health,East,14,522.38,294.12,0
2021-10-07,Soap,Health,West,2,77.02,48.01,0
2021-10-07,Conditioner,Beauty,South,5,188.15,137.75,0
2021-10-07,Serum,Personal Care,South,4,78.43,55.1,0
2021-10-07,Lotion,Personal Care,North,9,110.26,86.06,0
2021-10-07,Shampoo,Health,North,4,64.69,49.44,0
2021-10-07,Conditioner,Beauty,South,14,385.28,263.89,0
2021-10-07,Soap,Beauty,East,6,38.3,26.48,0
2021-10-07,Toothpaste,Beauty,North,13,292.53,220.77,0
2021-10-07,Lotion,Beauty,North,5,174.09,97.44,0
2021-10-07,Soap,Beauty,East,11,410.93,229.76,0
2021-10-07,Soap,Health,North,12,288.15,187.81,0
2021-10-07,Shampoo,Personal Care,West,10,114.13,88.23,0
2021-10-07,Shampoo,Beauty,West,11,172.0,117.31,0
2021-10-07,Conditioner,Personal Care,East,1,33.96,22.3,0
2021-10-07,Facewash,Health,North,3,105.56,79.43,0
2021-10-07,Soap,Health,South,10,100.31,61.91,0
2021-10-07,Shampoo,Health,North,14,211.75,135.28,0
2021-10-07,Soap,Health,West,12,263.66,189.35,0
2021-10-07,Facewash,Health,East,11,236.37,143.93,0
2021-10-07,Facewash,Health,North,9,271.54,169.25,0
2021-10-07,Soap,Health,South,9,89.88,56.17,0
2021-10-07,Lotion,Beauty,West,12,260.48,183.86,0
2021-10-07,Conditioner,Beauty,North,12,121.56,92.2,0
2021-10-07,Serum,Personal Care,North,6,95.06,70.22,0
2021-10-07,Toothpaste,Beauty,South,14,504.4,331.59,0
2021-10-07,Lotion,Health,North,10,311.68,199.75,0
2021-10-07,Soap,Health,North,1,7.81,4.96,1
2021-10-07,Conditioner,Personal Care,North,8,200.71,150.84,0
2021-10-07,Conditioner,Personal Care,South,2,28.17,19.22,0
2021-10-07,Facewash,Personal Care,South,8,266.27,194.68,0
2021-10-07,Soap,Health,West,14,130.98,79.11,1
2021-10-07,Lotion,Beauty,East,2,78.7,62.0,1
2021-10-07,Shampoo,Beauty,West,8,41.68,26.04,1
2021-10-07,Shampoo,Personal Care,West,10,103.04,80.05,0
2021-10-07,Facewash,Beauty,West,7,70.36,45.81,1
2021-10-08,Soap,Beauty,North,3,22.71,17.54,0
2021-10-08,Shampoo,Health,South,1,24.2,16.19,0
2021-10-08,Conditioner,Personal Care,West,3,116.85,74.74,0
2021-10-08,Lotion,Personal Care,East,1,15.42,11.94,0
2021-10-08,Lotion,Health,East,2,77.08,44.74,0
2021-10-08,Toothpaste,Personal Care,West,3,86.37,48.93,0
2021-10-08,Toothpaste,Health,South,11,256.77,194.79,0
2021-10-08,Conditioner,Personal Care,West,4,156.96,103.18,0
2021-10-08,Shampoo,Personal Care,West,14,149.04,98.57,0
2021-10-08,Toothpaste,Personal Care,South,3,72.03,44.9,0
2021-10-08,Toothpaste,Health,East,7,147.58,97.13,0
2021-10-08,Soap,Personal Care,East,12,467.17,271.05,0
2021-10-08,Soap,Health,South,5,51.7,38.06,0
2021-10-08,Soap,Beauty,North,2,62.78,37.91,1
2021-10-08,Shampoo,Personal Care,South,14,165.97,115.26,0
2021-10-08,Conditioner,Beauty,East,8,62.97,42.37,0
2021-10-08,Serum,Personal Care,South,11,397.83,294.71,0
2021-10-08,Lotion,Health,South,7,36.17,23.7,0
2021-10-08,Toothpaste,Personal Care,North,4,84.51,49.35,0
2021-10-08,Lotion,Health,East,7,150.63,109.67,1
2021-10-08,Soap,Health,North,4,123.02,90.59,0
2021-10-09,Shampoo,Personal Care,West,6,100.66,75.81,0
2021-10-09,Toothpaste,Beauty,South,2,27.17,16.64,0
2021-10-09,Facewash,Health,West,6,106.09,81.39,0
2021-10-09,Serum,Health,North,2,76.0,59.56,0
2021-10-09,Shampoo,Health,North,5,184.24,136.45,0
2021-10-09,Lotion,Beauty,North,11,172.92,108.79,0
2021-10-09,Soap,Beauty,West,13,465.9,276.39,0
2021-10-09,Shampoo,Health,South,8,151.71,103.48,1
2021-10-09,Serum,Health,South,8,40.89,23.42,0
2021-10-09,Facewash,Beauty,South,1,23.7,13.3,0
2021-10-09,Toothpaste,Health,North,4,25.1,19.19,0
2021-10-09,Shampoo,Beauty,North,11,173.49,103.85,0
2021-10-09,Facewash,Health,South,7,36.85,27.31,0
2021-10-09,Soap,Personal Care,West,12,237.51,165.07,0
2021-10-09,Facewash,Health,South,13,448.41,261.65,0
2021-10-09,Soap,Personal Care,East,3,45.68,28.11,0
2021-10-09,Soap,Beauty,West,7,138.77,86.4,0
2021-10-09,Conditioner,Health,North,3,39.22,23.71,0
2021-10-09,Shampoo,Beauty,West,4,22.78,12.79,0
2021-10-09,Soap,Health,East,5,173.75,131.55,0
2021-10-09,Shampoo,Beauty,South,11,209.04,147.61,0
2021-10-09,Conditioner,Personal Care,South,11,376.76,260.35,0
2021-10-09,Serum,Personal Care,West,4,20.48,14.3,0
2021-10-09,Conditioner,Beauty,West,14,552.64,404.27,0
2021-10-09,Conditioner,Health,West,14,183.0,140.77,0
2021-10-09,Soap,Health,East,12,417.94,271.45,0
2021-10-09,Lotion,Health,South,4,78.67,51.39,0
2021-10-09,Lotion,Personal Care,South,9,140.21,88.57,0
2021-10-09,Conditioner,Health,West,5,46.7,26.41,0
2021-10-09,Conditioner,Personal Care,East,9,159.58,89.56,0
2021-10-09,Facewash,Health,West,12,291.15,205.55,1
2021-10-09,Soap,Personal Care,West,2,60.41,40.53,0
2021-10-09,Serum,Health,East,3,41.51,25.14,0
2021-10-09,Conditioner,Beauty,East,8,301.55,198.43,0
2021-10-09,Serum,Health,South,5,45.04,27.4,0
2021-10-09,Serum,Health,South,10,157.62,115.39,0
2021-10-09,Conditioner,Beauty,East,7,206.18,161.61,0
2021-10-09,Toothpaste,Personal Care,South,1,35.92,20.97,1
2021-10-09,Toothpaste,Beauty,West,9,103.44,82.74,0
2021-10-09,Soap,Beauty,North,3,112.98,84.79,0
2021-10-09,Serum,Personal Care,North,5,88.13,60.24,1
2021-10-09,Conditioner,Personal Care,North,4,94.39,55.26,0
2021-10-09,Lotion,Personal Care,South,2,46.24,27.72,0
2021-10-09,Toothpaste,Personal Care,South,2,53.68,34.03,0
2021-10-09,Toothpaste,Health,East,13,407.31,288.9,0
2021-10-09,Serum,Personal Care,South,2,67.82,50.87,0
2021-10-09,Shampoo,Health,West,10,329.61,243.25,1
2021-10-10,Toothpaste,Health,West,9,108.42,71.78,1
2021-10-10,Soap,Personal Care,West,9,293.95,221.99,0
2021-10-10,Shampoo,Beauty,West,9,47.67,34.13,0
2021-10-10,Toothpaste,Health,South,5,93.66,60.89,1
2021-10-10,Lotion,Health,South,1,35.21,26.17,0
2021-10-10,Conditioner,Personal Care,East,14,275.74,219.5,0
2021-10-10,Serum,Beauty,West,7,41.21,28.61,0
2021-10-10,Lotion,Beauty,South,3,37.93,28.11,0
2021-10-10,Lotion,Personal Care,West,11,166.57,119.83,0
2021-10-10,Serum,Beauty,South,1,19.74,12.85,1
2021-10-10,Conditioner,Beauty,West,13,280.26,171.93,0
2021-10-10,Soap,Personal Care,West,4,116.11,92.17,1
2021-10-10,Facewash,Health,North,5,165.32,91.33,0
2021-10-10,Toothpaste,Beauty,South,10,141.88,79.94,0
2021-10-10,Soap,Personal Care,South,5,154.78,112.18,1
2021-10-10,Serum,Health,North,1,33.44,26.03,0
2021-10-10,Soap,Health,East,12,238.48,145.21,0
2021-10-10,Soap,Health,East,12,406.29,294.35,1
2021-10-10,Toothpaste,Personal Care,West,8,42.04,31.75,0
2021-10-10,Toothpaste,Health,West,12,440.76,333.71,0
2021-10-10,Toothpaste,Health,North,5,28.94,22.68,0
2021-10-10,Conditioner,Health,North,2,52.26,37.08,1
2021-10-10,Facewash,Personal Care,East,10,83.33,60.84,0
2021-10-10,Facewash,Health,East,6,119.89,68.59,0
2021-10-10,Serum,Beauty,North,9,330.86,221.28,0
2021-10-10,Lotion,Health,East,7,180.26,143.87,0
2021-10-10,Toothpaste,Personal Care,West,10,366.18,237.65,1
2021-10-10,Serum,Beauty,North,3,60.67,39.74,0
2021-10-10,Conditioner,Beauty,South,9,336.19,245.39,0
2021-10-10,Conditioner,Health,South,7,143.32,92.59,0
2021-10-10,Toothpaste,Beauty,South,4,138.07,96.65,1
2021-10-10,Soap,Beauty,South,13,361.32,234.87,0
2021-10-10,Conditioner,Personal Care,East,10,182.12,113.0,0
2021-10-10,Lotion,Personal Care,South,12,283.32,217.16,0
2021-10-10,Soap,Beauty,East,13,262.32,153.3,0
2021-10-10,Conditioner,Personal Care,North,3,71.74,40.9,0
2021-10-10,Toothpaste,Beauty,West,4,77.24,61.68,1
2021-10-10,Conditioner,Beauty,West,9,250.47,162.47,0
2021-10-11,Lotion,Beauty,North,14,423.77,304.72,0
2021-10-11,Shampoo,Personal Care,South,14,197.15,123.78,1
2021-10-11,Facewash,Beauty,North,3,103.69,81.36,0
2021-10-11,Shampoo,Beauty,East,9,204.49,143.77,0
2021-10-11,Facewash,Beauty,West,9,113.81,70.71,0
2021-10-11,Facewash,Personal Care,West,7,148.6,98.48,0
2021-10-11,Toothpaste,Personal Care,North,8,243.62,151.15,0
2021-10-11,Serum,Health,South,4,68.08,46.48,0
2021-10-11,Shampoo,Health,South,8,303.21,224.82,0
2021-10-11,Facewash,Personal Care,West,11,169.33,128.05,1
2021-10-11,Lotion,Beauty,South,9,203.32,125.42,0
2021-10-11,Serum,Beauty,North,1,21.18,14.86,0
2021-10-11,Shampoo,Personal Care,South,4,105.99,81.71,1
2021-10-11,Soap,Personal Care,North,3,80.73,45.56,0
2021-10-11,Shampoo,Beauty,West,3,108.81,82.57,1
2021-10-11,Toothpaste,Personal Care,South,14,195.24,110.11,0
2021-10-11,Soap,Health,South,13,228.21,181.66,0
2021-10-11,Lotion,Health,East,13,212.49,148.27,0
2021-10-11,Serum,Health,East,10,286.31,169.04,0
2021-10-11,Facewash,Beauty,South,5,44.41,26.69,0
2021-10-11,Serum,Health,South,1,34.4,19.39,0
2021-10-11,Facewash,Beauty,North,9,356.78,198.31,0
2021-10-11,Toothpaste,Personal Care,North,12,261.07,197.75,0
2021-10-11,Facewash,Personal Care,West,1,34.57,23.37,0
2021-10-11,Lotion,Personal Care,South,10,287.06,219.02,0
2021-10-11,Conditioner,Personal Care,East,8,87.06,56.98,0
2021-10-11,Toothpaste,Beauty,South,1,33.73,20.37,0
2021-10-11,Lotion,Health,North,5,125.88,82.55,0
2021-10-11,Serum,Health,West,2,59.14,46.95,0
2021-10-11,Lotion,Health,North,7,112.61,65.53,0
2021-10-11,Toothpaste,Beauty,North,13,147.46,102.99,1
2021-10-11,Lotion,Personal Care,West,10,152.18,86.69,0
2021-10-11,Serum,Health,West,12,141.77,78.29,0
2021-10-11,Toothpaste,Health,North,1,18.98,13.53,0
2021-10-11,Facewash,Personal Care,North,4,129.22,84.82,0
2021-10-11,Lotion,Health,West,6,85.64,61.23,0
2021-10-11,Toothpaste,Personal Care,East,11,388.47,287.05,1
2021-10-11,Lotion,Health,West,8,254.12,152.5,0
2021-10-11,Conditioner,Health,East,13,294.95,175.44,0
2021-10-11,Conditioner,Health,North,11,144.89,110.54,0
2021-10-11,Lotion,Health,North,9,316.08,212.73,0
2021-10-11,Facewash,Personal Care,West,10,313.38,191.95,0
2021-10-11,Conditioner,Beauty,North,9,329.46,225.96,1
2021-10-11,Shampoo,Personal Care,North,12,175.82,127.92,0
2021-10-11,Serum,Health,North,4,80.4,52.87,0
2021-10-11,Facewash,Beauty,West,3,74.39,50.18,0
2021-10-11,Facewash,Personal Care,North,4,21.17,16.69,0
2021-10-11,Lotion,Beauty,South,3,98.82,71.17,1
2021-10-11,Lotion,Health,West,11,251.66,151.82,0
2021-10-11,Soap,Health,North,7,168.9,134.72,0
2021-10-11,Shampoo,Health,South,1,12.83,9.35,0
2021-10-11,Serum,Personal Care,West,6,77.36,57.09,0
2021-10-11,Conditioner,Health,South,6,53.17,41.31,0
2021-10-12,Serum,Personal Care,East,12,98.74,67.89,0
2021-10-12,Conditioner,Health,East,11,298.13,238.08,0
2021-10-12,Toothpaste,Beauty,West,4,50.24,28.5,1
2021-10-12,Soap,Health,North,4,51.48,34.69,0
2021-10-12,Conditioner,Health,South,9,73.43,53.75,0
2021-10-12,Soap,Personal Care,West,6,62.18,40.62,0
2021-10-12,Soap,Health,South,9,354.76,210.13,0
2021-10-12,Soap,Beauty,South,1,15.98,12.09,0
2021-10-12,Serum,Personal Care,South,2,29.0,22.9,0
2021-10-12,Facewash,Personal Care,East,3,76.86,47.79,0
2021-10-12,Serum,Health,South,4,27.64,17.11,0
2021-10-12,Serum,Beauty,East,14,338.49,225.33,0
2021-10-12,Soap,Personal Care,South,5,112.3,79.34,0
2021-10-12,Shampoo,Beauty,South,3,53.28,35.06,0
2021-10-12,Facewash,Beauty,West,1,26.5,18.13,0
2021-10-12,Shampoo,Personal Care,West,1,16.0,11.21,0
2021-10-12,Lotion,Personal Care,North,11,101.89,73.43,0
2021-10-12,Shampoo,Personal Care,North,9,354.26,271.89,0
2021-10-12,Conditioner,Health,South,5,50.3,28.34,0
2021-10-12,Soap,Beauty,West,4,141.4,112.97,0
2021-10-12,Facewash,Beauty,West,6,87.97,52.78,0
2021-10-12,Soap,Personal Care,South,1,6.42,4.75,0
2021-10-13,Lotion,Personal Care,East,9,223.8,169.65,0
2021-10-13,Soap,Beauty,West,2,20.13,13.08,0
2021-10-13,Facewash,Personal Care,West,7,261.73,148.31,0
2021-10-13,Soap,Personal Care,East,12,406.27,247.89,0
2021-10-13,Conditioner,Health,North,3,73.06,41.25,0
2021-10-13,Toothpaste,Health,East,9,206.82,139.36,0
2021-10-13,Shampoo,Beauty,West,11,71.37,52.5,0
2021-10-13,Toothpaste,Personal Care,South,9,298.12,186.03,0
2021-10-13,Facewash,Beauty,West,4,89.72,51.2,0
2021-10-13,Soap,Health,South,5,45.39,29.27,0
2021-10-13,Shampoo,Beauty,East,3,88.07,54.37,0
2021-10-13,Soap,Beauty,South,2,47.54,28.69,0
2021-10-13,Conditioner,Beauty,East,14,164.63,126.33,0
2021-10-13,Facewash,Health,South,13,366.49,229.75,0
2021-10-13,Shampoo,Personal Care,East,13,472.28,353.81,0
2021-10-13,Facewash,Health,South,14,336.72,261.55,0
2021-10-13,Toothpaste,Health,East,13,81.55,57.01,0
2021-10-13,Shampoo,Personal Care,West,4,118.09,72.23,0
2021-10-13,Serum,Health,North,14,501.64,366.38,0
2021-10-13,Facewash,Beauty,West,12,435.38,300.49,0
2021-10-13,Soap,Personal Care,North,12,452.56,295.78,0
2021-10-13,Lotion,Health,North,5,184.08,127.88,0
2021-10-13,Lotion,Personal Care,East,2,19.5,14.63,0
2021-10-13,Conditioner,Beauty,East,11,219.02,139.46,0
2021-10-13,Serum,Beauty,East,12,249.02,165.06,0
2021-10-13,Facewash,Beauty,West,3,30.74,21.64,0
2021-10-13,Conditioner,Beauty,East,6,110.03,72.74,0
2021-10-13,Facewash,Health,South,6,194.54,137.55,0
2021-10-13,Conditioner,Beauty,East,13,464.55,347.12,0
2021-10-13,Facewash,Beauty,North,4,125.65,71.76,0
2021-10-13,Conditioner,Beauty,North,11,281.63,171.61,0
2021-10-13,Facewash,Personal Care,North,12,339.7,195.63,0
2021-10-13,Serum,Personal Care,South,14,72.93,47.99,0
2021-10-14,Soap,Health,North,12,68.18,50.89,0
2021-10-14,Soap,Beauty,North,13,67.3,52.48,1
2021-10-14,Toothpaste,Personal Care,North,4,152.13,94.66,0
2021-10-14,Toothpaste,Personal Care,West,8,294.16,185.61,0
2021-10-14,Lotion,Personal Care,South,6,104.4,73.8,1
2021-10-14,Shampoo,Beauty,East,1,23.13,16.85,0
2021-10-14,Soap,Personal Care,West,4,27.6,18.04,1
2021-10-14,Toothpaste,Personal Care,East,11,74.86,42.53,1
2021-10-14,Serum,Personal Care,South,14,536.87,350.76,0
2021-10-14,Conditioner,Beauty,West,5,164.2,99.29,0
2021-10-14,Toothpaste,Health,North,6,174.4,130.53,0
2021-10-14,Toothpaste,Personal Care,East,7,128.74,88.16,0
2021-10-14,Toothpaste,Personal Care,North,3,113.78,69.68,0
2021-10-14,Facewash,Personal Care,East,12,157.92,110.68,0
2021-10-14,Serum,Health,West,10,396.35,263.03,0
2021-10-14,Lotion,Beauty,West,12,333.64,225.17,0
2021-10-14,Shampoo,Beauty,South,8,191.25,113.86,0
2021-10-14,Soap,Beauty,West,8,231.98,183.04,1
2021-10-14,Serum,Personal Care,East,3,46.93,35.99,0
2021-10-14,Shampoo,Health,West,3,61.33,35.6,0
2021-10-14,Facewash,Health,South,8,196.2,155.38,0
2021-10-14,Soap,Personal Care,South,13,497.12,378.95,0
2021-10-14,Toothpaste,Health,West,13,382.94,255.64,0
2021-10-14,Toothpaste,Personal Care,North,10,89.48,60.6,0
2021-10-14,Shampoo,Health,West,13,194.3,116.53,0
2021-10-14,Soap,Health,South,9,152.21,120.97,0
2021-10-14,Lotion,Personal Care,West,10,304.9,169.99,0
2021-10-14,Soap,Health,East,8,247.53,136.57,0
2021-10-14,Lotion,Beauty,North,4,149.41,89.61,1
2021-10-14,Conditioner,Health,East,12,367.42,246.05,0
2021-10-14,Conditioner,Personal Care,North,14,507.33,289.54,0
2021-10-14,Conditioner,Beauty,East,8,172.15,137.62,1
2021-10-14,Facewash,Health,North,5,88.9,49.33,0
2021-10-14,Lotion,Beauty,West,14,136.97,109.49,1
2021-10-14,Conditioner,Health,North,11,273.38,161.37,0
2021-10-14,Soap,Health,East,8,107.24,69.43,0
2021-10-14,Shampoo,Beauty,South,11,262.19,200.71,0
2021-10-14,Serum,Beauty,South,11,56.62,40.48,0
2021-10-14,Conditioner,Personal Care,North,12,120.4,88.56,0
2021-10-14,Lotion,Beauty,North,14,517.24,337.27,1
2021-10-14,Shampoo,Personal Care,North,12,345.56,232.1,1
2021-10-14,Serum,Health,South,9,193.6,113.59,0
2021-10-14,Facewash,Personal Care,West,9,131.26,103.62,1
2021-10-14,Shampoo,Health,East,5,135.79,90.7,0
2021-10-14,Conditioner,Personal Care,West,4,150.82,120.1,0
2021-10-15,Lotion,Health,North,10,354.59,251.16,0
2021-10-15,Conditioner,Health,North,2,20.97,11.7,0
2021-10-15,Toothpaste,Personal Care,West,12,107.03,65.0,0
2021-10-15,Lotion,Beauty,North,9,170.38,114.12,0
2021-10-15,Serum,Beauty,North,1,35.01,26.63,0
2021-10-15,Facewash,Beauty,North,1,39.5,28.73,0
2021-10-15,Facewash,Personal Care,East,3,77.67,51.53,0
2021-10-15,Soap,Health,West,12,299.59,201.63,1
2021-10-15,Serum,Personal Care,East,9,256.58,183.88,0
2021-10-15,Soap,Beauty,East,12,67.68,43.06,1
2021-10-15,Facewash,Personal Care,East,13,363.26,269.44,0
2021-10-15,Shampoo,Personal Care,South,8,157.73,124.83,0
2021-10-15,Serum,Personal Care,West,7,93.27,54.86,1
2021-10-15,Soap,Personal Care,East,11,126.59,93.66,0
2021-10-15,Shampoo,Health,East,6,216.74,141.29,0
2021-10-15,Soap,Beauty,North,6,65.3,47.69,1
2021-10-15,Shampoo,Personal Care,South,12,134.27,99.58,0
2021-10-15,Facewash,Personal Care,North,5,30.81,22.35,0
2021-10-15,Conditioner,Health,West,14,445.77,354.24,0
2021-10-15,Facewash,Beauty,East,7,82.8,56.18,0
2021-10-15,Serum,Beauty,North,11,408.7,257.7,0
2021-10-15,Serum,Beauty,West,13,460.12,264.77,0
2021-10-15,Conditioner,Personal Care,East,8,303.56,241.01,0
2021-10-15,Serum,Health,South,8,218.96,156.32,0
2021-10-15,Soap,Personal Care,North,11,212.51,150.19,1
2021-10-15,Conditioner,Personal Care,West,13,433.48,247.42,1
2021-10-15,Lotion,Beauty,South,10,56.26,31.73,0
2021-10-15,Serum,Personal Care,North,10,88.52,57.61,0
2021-10-15,Conditioner,Beauty,North,2,34.58,24.4,0
2021-10-15,Toothpaste,Health,South,8,295.47,196.59,0
2021-10-15,Conditioner,Beauty,South,7,134.67,103.24,1
2021-10-15,Facewash,Personal Care,East,10,87.42,50.14,0
2021-10-15,Serum,Health,East,1,19.98,13.19,0
2021-10-15,Facewash,Personal Care,South,12,371.87,254.94,1
2021-10-15,Conditioner,Personal Care,South,10,325.3,211.09,1
2021-10-15,Lotion,Personal Care,West,11,314.6,194.82,0
2021-10-15,Serum,Beauty,South,6,79.79,55.97,0
2021-10-15,Conditioner,Beauty,West,4,125.64,84.9,0
2021-10-15,Soap,Beauty,East,11,378.39,299.26,0
2021-10-15,Shampoo,Personal Care,West,2,37.61,26.02,0
2021-10-15,Conditioner,Personal Care,North,6,179.07,108.5,0
2021-10-15,Shampoo,Beauty,South,2,42.11,33.55,0
2021-10-15,Conditioner,Beauty,South,4,45.01,31.55,0
2021-10-16,Facewash,Beauty,North,4,145.57,107.45,0
2021-10-16,Shampoo,Personal Care,North,8,64.81,50.34,0
2021-10-16,Conditioner,Personal Care,West,13,490.68,371.11,1
2021-10-16,Toothpaste,Beauty,West,13,245.24,192.42,0
2021-10-16,Lotion,Health,North,13,114.5,67.25,0
2021-10-16,Conditioner,Beauty,North,13,393.97,289.25,1
2021-10-16,Conditioner,Beauty,North,11,142.7,84.27,0
2021-10-16,Lotion,Beauty,East,10,168.03,116.9,1
2021-10-16,Lotion,Health,East,2,54.76,36.21,0
2021-10-16,Soap,Health,South,5,55.33,36.73,1
2021-10-16,Soap,Health,East,7,270.16,198.76,1
2021-10-16,Lotion,Personal Care,East,6,228.38,170.74,0
2021-10-16,Lotion,Health,North,9,288.47,220.98,0
2021-10-16,Shampoo,Health,West,12,269.13,211.17,0
2021-10-16,Lotion,Beauty,South,6,177.82,136.86,0
2021-10-16,Lotion,Health,West,6,69.86,52.54,1
2021-10-16,Serum,Personal Care,South,11,265.7,208.1,1
2021-10-16,Lotion,Beauty,North,2,39.36,30.49,0
2021-10-16,Serum,Personal Care,West,2,51.49,34.99,0
2021-10-16,Shampoo,Beauty,South,4,151.86,120.49,0
2021-10-16,Toothpaste,Personal Care,North,10,60.92,46.98,0
2021-10-16,Shampoo,Health,West,2,40.95,30.27,0
2021-10-16,Soap,Personal Care,South,7,203.73,133.27,1
2021-10-16,Shampoo,Health,North,13,108.13,83.43,1
2021-10-16,Shampoo,Health,West,2,30.08,20.12,0
2021-10-16,Serum,Beauty,East,6,120.69,75.36,1
2021-10-16,Shampoo,Personal Care,South,13,371.33,258.81,0
2021-10-16,Shampoo,Personal Care,East,5,96.49,65.38,0
2021-10-16,Conditioner,Health,North,5,44.18,26.5,0
2021-10-16,Serum,Beauty,South,7,51.27,39.35,0
2021-10-16,Facewash,Health,South,7,167.92,124.43,0
2021-10-16,Facewash,Beauty,North,14,406.17,267.98,0
2021-10-16,Lotion,Health,South,13,356.24,258.49,0
2021-10-16,Serum,Beauty,North,2,41.22,28.33,0
2021-10-16,Shampoo,Beauty,East,14,363.51,278.99,0
2021-10-16,Toothpaste,Personal Care,South,5,127.64,81.59,0
2021-10-16,Facewash,Health,North,7,38.11,23.57,0
2021-10-16,Facewash,Personal Care,East,7,52.92,29.35,0
2021-10-16,Serum,Beauty,North,4,135.83,84.21,0
2021-10-16,Soap,Personal Care,North,8,149.82,108.9,0
2021-10-16,Lotion,Personal Care,South,14,98.09,70.41,0
2021-10-16,Facewash,Beauty,East,2,20.03,13.1,1
2021-10-16,Serum,Personal Care,East,8,237.12,184.33,0
2021-10-16,Facewash,Beauty,North,2,28.37,19.05,0
2021-10-16,Soap,Health,South,10,130.15,97.77,0
2021-10-16,Lotion,Health,South,11,298.94,230.21,0
2021-10-16,Serum,Health,North,8,307.97,226.75,0
2021-10-16,Shampoo,Personal Care,North,10,110.51,61.4,1
